DATE_TIME	TIMESTAMP	HEART_RATE	CADENCE	SPEED_SENSOR	SPEED_GPS	SPEED_SMOOTHED	PRESSURE	TEMPERATURE	LATITUDE_6	LONGITUDE_6	ACCURACY_GPS	ALTITUDE_GPS	ALTITUDE_BARO	ALTITUDE_SMOOTHED	DISTANCE_SENSOR	DISTANCE_GPS	BEARING	SLOPE_GPS	SLOPE_SMOOTHED	V_SPEED_GPS	V_SPEED_SMOOTHED
2020-07-13T17:32:37+0200	1594654357693	178			1.84	1.82			50049170	19852906	7	390.16		390.16		11145.49	292.11	13.54	13.31	14.97	16.44
2020-07-13T17:32:38+0200	1594654358710	178			1.51	1.68			50049175	19852886	7	390.37		390.37		11147.03	291.27	13.70	12.97	12.39	15.95
2020-07-13T17:32:39+0200	1594654359697	178			1.69	1.78			50049180	19852864	7	390.60		390.60		11148.69	289.49	13.80	12.64	13.98	15.64
2020-07-13T17:32:40+0200	1594654360685	178			1.53	1.89			50049186	19852845	7	390.78		390.78		11150.20	296.19	11.91	12.23	10.93	15.56
2020-07-13T17:32:41+0200	1594654361682	178			1.61	2.06			50049189	19852823	7	390.98		390.98		11151.81	281.99	12.45	11.92	12.04	15.19
2020-07-13T17:32:42+0200	1594654362722	178			2.49	2.21			50049192	19852787	7	391.29		391.29		11154.40	277.39	11.96	11.57	17.88	15.15
2020-07-13T17:32:43+0200	1594654363692	178			2.53	2.42			50049200	19852755	7	391.57		391.57		11156.85	291.27	11.42	11.24	17.32	15.04
2020-07-13T17:32:44+0200	1594654364707	178			2.49	2.57			50049213	19852726	7	391.86		391.86		11159.38	304.92	11.48	10.84	17.14	15.27
2020-07-13T17:32:45+0200	1594654365722	178			2.57	2.59			50049223	19852693	7	392.15		392.15		11161.99	295.26	11.13	10.46	17.14	15.26
2020-07-13T17:32:46+0200	1594654366714	178			2.86	2.57			50049235	19852658	7	392.44		392.44		11164.82	298.10	10.24	10.26	17.54	15.28
2020-07-13T17:32:47+0200	1594654367696	179			2.47	2.63			50049251	19852635	7	392.69		392.69		11167.24	317.29	10.33	10.03	15.27	15.14
2020-07-13T17:32:48+0200	1594654368652	179			2.62	2.66			50049269	19852614	7	392.93		392.93		11169.74	323.16	9.60	9.72	15.06	14.51
2020-07-13T17:32:49+0200	1594654369698	179			2.41	2.54			50049282	19852585	7	393.17		393.17		11172.27	304.92	9.50	9.35	13.77	14.15
2020-07-13T17:32:50+0200	1594654370696	179			2.89	2.46			50049295	19852550	7	393.42		393.42		11175.15	300.05	8.66	8.94	15.03	13.52
2020-07-13T17:32:51+0200	1594654371693	179			2.72	2.39			50049307	19852517	7	393.65		393.65		11177.86	299.52	8.49	8.57	13.84	12.76
2020-07-13T17:32:52+0200	1594654372702	178			2.15	2.48			50049319	19852493	7	393.84		393.84		11180.03	307.91	8.75	8.13	11.30	12.07
2020-07-13T17:32:53+0200	1594654373690	178			2.00	2.41			50049325	19852467	7	394.01		394.01		11182.01	289.77	8.62	7.64	10.32	11.56
2020-07-13T17:32:54+0200	1594654374711	178			2.19	2.31			50049334	19852439	6	394.19		394.19		11184.24	296.59	8.05	7.16	10.58	10.81
2020-07-13T17:32:55+0200	1594654375695	178			2.94	2.41			50049346	19852403	6	394.40		394.40		11187.14	297.43	7.25	6.61	12.80	10.15
2020-07-13T17:32:56+0200	1594654376686	178			2.45	2.58			50049355	19852372	6	394.56		394.56		11189.57	294.33	6.59	6.12	9.69	9.45
2020-07-13T17:32:57+0200	1594654377717	178			2.12	2.64			50049363	19852344	6	394.70		394.70		11191.75	293.99	6.40	5.64	8.15	8.70
2020-07-13T17:32:58+0200	1594654378699	178			2.76	2.64			50049375	19852311	6	394.85		394.85		11194.46	299.52	5.54	5.22	9.16	8.15
2020-07-13T17:32:59+0200	1594654379690	177			3.05	2.74			50049384	19852271	7	395.00		395.00		11197.49	289.31	4.96	4.84	9.08	7.81
2020-07-13T17:33:00+0200	1594654380692	177			2.54	2.84			50049394	19852239	7	395.10		395.10		11200.03	295.95	3.94	4.46	5.99	7.36
2020-07-13T17:33:01+0200	1594654381699	177			2.93	2.80			50049407	19852203	7	395.20		395.20		11202.98	299.35	3.39	4.06	5.96	6.81
2020-07-13T17:33:02+0200	1594654382691	177			3.09	2.79			50049423	19852168	7	395.31		395.31		11206.05	305.45	3.59	3.79	6.65	6.58
2020-07-13T17:33:03+0200	1594654383698	177			2.66	2.87			50049439	19852140	7	395.39		395.39		11208.72	311.67	2.99	3.55	4.77	6.41
2020-07-13T17:33:04+0200	1594654384704	176			2.53	2.95			50049457	19852118	7	395.47		395.47		11211.27	321.87	3.14	3.35	4.77	6.16
2020-07-13T17:33:05+0200	1594654385674	176			3.04	3.04			50049472	19852084	7	395.57		395.57		11214.21	304.49	3.40	3.17	6.19	5.81
2020-07-13T17:33:06+0200	1594654386689	176			2.97	3.19			50049485	19852047	7	395.66		395.66		11217.22	298.69	2.99	3.01	5.32	5.59
2020-07-13T17:33:07+0200	1594654387681	175			3.43	3.32			50049495	19852002	7	395.76		395.76		11220.62	289.09	2.94	2.90	6.05	5.36
2020-07-13T17:33:08+0200	1594654388727	175			3.58	3.31			50049510	19851955	7	395.88		395.88		11224.37	296.43	3.20	2.56	6.88	4.70
2020-07-13T17:33:09+0200	1594654389692	174			3.58	3.33			50049523	19851911	7	395.98		395.98		11227.83	294.71	2.89	2.26	6.22	4.15
2020-07-13T17:33:10+0200	1594654390682	174			3.34	3.21			50049538	19851871	7	396.08		396.08		11231.14	300.28	3.02	1.76	6.06	3.25
2020-07-13T17:33:11+0200	1594654391679	174			2.95	3.08			50049553	19851837	6	396.16		396.16		11234.08	304.49	2.72	0.89	4.81	1.65
2020-07-13T17:33:12+0200	1594654392705	174			3.09	2.93			50049574	19851807	7	396.22		396.22		11237.25	317.47	1.89	0.11	3.51	0.20
2020-07-13T17:33:13+0200	1594654393682	174			2.70	2.83			50049592	19851783	7	396.27		396.27		11239.89	319.43	1.90	-0.91	3.07	-1.64
2020-07-13T17:33:14+0200	1594654394699	173			2.84	2.83			50049607	19851750	7	396.25		396.25		11242.77	305.29	-0.69	-2.13	-1.18	-3.76
2020-07-13T17:33:15+0200	1594654395689	173			2.65	2.74			50049616	19851716	7	396.22		396.22		11245.40	292.40	-1.14	-3.24	-1.82	-5.51
2020-07-13T17:33:16+0200	1594654396699	173			2.76	2.79			50049632	19851686	7	396.12		396.12		11248.18	309.71	-3.59	-4.97	-5.94	-8.24
2020-07-13T17:33:17+0200	1594654397689	171			2.94	2.80			50049651	19851658	7	395.90		395.90		11251.09	316.58	-7.56	-5.82	-13.33	-9.09
2020-07-13T17:33:18+0200	1594654398712	171			2.59	2.73			50049663	19851626	7	395.70		395.70		11253.74	300.28	-7.56	-6.87	-11.73	-9.85
2020-07-13T17:33:19+0200	1594654399725	170			2.99	2.70			50049672	19851586	7	395.43		395.43		11256.76	289.31	-8.92	-8.08	-15.99	-10.86
2020-07-13T17:33:20+0200	1594654400681	170			2.92	2.38			50049680	19851549	6	395.13		395.13		11259.55	288.61	-10.76	-9.34	-18.83	-11.70
2020-07-13T17:33:21+0200	1594654401670	170			2.21	2.04			50049684	19851519	6	394.88		394.88		11261.74	281.73	-11.43	-10.55	-15.17	-12.74
2020-07-13T17:33:22+0200	1594654402697	168			2.56	1.68			50049693	19851485	7	394.43		394.43		11264.37	292.40	-17.14	-11.73	-26.29	-13.02
2020-07-13T17:33:23+0200	1594654403696	168			1.01	1.38			50049694	19851471	8	394.34		394.34		11265.37	276.35	-8.95	-12.51	-5.41	-12.36
2020-07-13T17:33:24+0200	1594654404699	166			0.57	1.30			50049689	19851469	8	394.25		394.25		11265.94	194.40	-15.68	-13.51	-5.38	-12.20
2020-07-13T17:33:25+0200	1594654405666	166			0.82	1.00			50049688	19851480	7	394.10		394.10		11266.74	98.06	-18.91	-14.36	-9.31	-11.82
2020-07-13T17:33:26+0200	1594654406697	166			1.06	0.91			50049679	19851486	7	393.91		393.91		11267.83	156.83	-17.45	-15.09	-11.06	-11.21
2020-07-13T17:33:27+0200	1594654407703	164			1.73	0.97			50049664	19851493	8	393.67		393.67		11269.57	163.32	-13.78	-15.79	-14.31	-10.82
2020-07-13T17:33:28+0200	1594654408681	164			0.80	1.07			50049660	19851502	8	393.52		393.52		11270.35	124.69	-19.19	-15.39	-9.20	-9.06
2020-07-13T17:33:29+0200	1594654409683	162			0.49	1.07			50049657	19851497	8	393.43		393.43		11270.84	226.94	-18.42	-16.21	-5.39	-9.51
2020-07-13T17:33:30+0200	1594654410711	162			0.94	0.91			50049652	19851486	8	393.26		393.26		11271.80	234.71	-17.67	-16.26	-9.92	-10.11
2020-07-13T17:33:31+0200	1594654411705	162			1.41	0.91			50049642	19851474	7	393.07		393.07		11273.20	217.62	-13.54	-15.93	-11.47	-10.23
2020-07-13T17:34:14+0200	1594654454654	120			0.16	0.36			50049702	19851497	5	392.01		392.01		11280.08	13.83	-15.43	-10.57	-1.48	-2.27
2020-07-13T17:37:17+0200	1594654637725	121			0.40	6.49			50049036	19851456	6	384.51		384.51		11354.19	182.26	-10.12	0.00	-2.46	0.00
2020-07-13T17:37:18+0200	1594654638762	121			6.32	6.53			50048985	19851410	7	384.00		384.00		11360.74	210.08	-7.78	-7.88	-29.51	-27.11
2020-07-13T17:37:19+0200	1594654639741	122			6.78	6.44			50048945	19851341	7	383.45		383.45		11367.38	227.92	-8.29	-7.87	-33.71	-26.39
2020-07-13T17:37:20+0200	1594654640744	122			6.39	6.21			50048904	19851278	7	382.95		382.95		11373.78	224.62	-7.81	-7.87	-29.91	-26.27
2020-07-13T17:37:21+0200	1594654641727	122			6.66	5.63			50048866	19851208	6	382.46		382.46		11380.33	229.79	-7.49	-7.81	-29.91	-25.45
2020-07-13T17:37:22+0200	1594654642734	123			6.10	5.26			50048839	19851133	6	381.98		381.98		11386.47	240.72	-7.82	-7.79	-28.60	-25.78
2020-07-13T17:37:23+0200	1594654643736	123			5.04	5.09			50048816	19851072	7	381.56		381.56		11391.52	239.58	-8.32	-7.77	-25.15	-26.64
2020-07-13T17:37:24+0200	1594654644762	123			2.93	4.70			50048789	19851071	8	381.33		381.33		11394.52	181.36	-7.66	-7.77	-13.45	-27.48
2020-07-13T17:37:25+0200	1594654645729	123			4.53	4.73			50048750	19851080	9	380.99		380.99		11398.91	171.57	-7.76	-7.65	-21.10	-27.05
2020-07-13T17:37:26+0200	1594654646725	123			5.36	5.23			50048702	19851077	8	380.57		380.57		11404.25	182.30	-7.86	-7.58	-25.30	-26.45
2020-07-13T17:37:27+0200	1594654647767	125			4.27	6.16			50048662	19851080	9	380.25		380.25		11408.70	177.24	-7.19	-7.58	-18.43	-26.26
2020-07-13T17:37:28+0200	1594654648733	125			6.39	6.52			50048608	19851100	8	379.78		379.78		11414.87	166.62	-7.62	-7.55	-29.19	-25.72
2020-07-13T17:37:29+0200	1594654649728	128			8.00	6.53			50048542	19851057	8	379.18		379.18		11422.83	202.70	-7.54	-7.46	-36.18	-25.37
2020-07-13T17:37:30+0200	1594654650728	128			8.42	6.87			50048482	19850985	8	378.52		378.52		11431.25	217.62	-7.84	-7.38	-39.60	-25.16
2020-07-13T17:37:31+0200	1594654651742	128			6.75	6.62			50048434	19850925	9	378.04		378.04		11438.10	218.75	-7.01	-7.29	-28.40	-23.96
2020-07-13T17:37:32+0200	1594654652746	132			5.45	6.11			50048392	19850885	10	377.66		377.66		11443.57	211.45	-6.94	-7.26	-22.71	-23.21
2020-07-13T17:37:33+0200	1594654653746	132			6.19	5.21			50048350	19850828	9	377.20		377.20		11449.76	221.07	-7.43	-7.37	-27.60	-23.18
2020-07-13T17:37:34+0200	1594654654746	136			4.91	4.43			50048340	19850761	9	376.83		376.83		11454.68	256.91	-7.53	-7.41	-22.20	-22.19
2020-07-13T17:37:35+0200	1594654655728	136			4.92	4.13			50048346	19850694	9	376.49		376.49		11459.51	277.94	-7.04	-7.53	-20.77	-21.55
2020-07-13T17:37:36+0200	1594654656734	136			2.99	3.63			50048333	19850657	9	376.31		376.31		11462.52	241.31	-5.98	-7.61	-10.74	-20.99
2020-07-13T17:37:37+0200	1594654657723	139			2.08	3.36			50048321	19850635	10	376.20		376.20		11464.58	229.65	-5.34	-7.78	-6.67	-21.13
2020-07-13T17:37:38+0200	1594654658745	139			3.66	3.42			50048288	19850645	10	375.92		375.92		11468.32	168.99	-7.49	-7.88	-16.44	-21.66
2020-07-13T17:37:39+0200	1594654659752	142			3.23	3.98			50048260	19850632	10	375.62		375.62		11471.57	196.60	-9.23	-7.98	-17.87	-22.99
2020-07-13T17:37:40+0200	1594654660766	142			3.29	4.63			50048230	19850634	10	375.33		375.33		11474.90	177.55	-8.69	-8.09	-17.16	-24.09
2020-07-13T17:37:41+0200	1594654661730	142			5.33	5.04			50048184	19850641	10	374.87		374.87		11480.04	174.42	-8.95	-8.25	-28.63	-25.62
2020-07-13T17:37:42+0200	1594654662734	144			6.35	5.98			50048127	19850632	9	374.32		374.32		11486.41	185.79	-8.63	-8.41	-32.87	-27.06
2020-07-13T17:37:43+0200	1594654663753	144			5.94	6.58			50048085	19850578	9	373.81		373.81		11492.47	219.54	-8.42	-8.61	-30.03	-28.25
2020-07-13T17:37:44+0200	1594654664741	144			6.15	6.93			50048054	19850508	10	373.33		373.33		11498.54	235.41	-7.91	-8.86	-29.15	-27.65
2020-07-13T17:37:45+0200	1594654665724	144			8.86	6.73			50048013	19850404	10	372.61		372.61		11507.26	238.45	-8.26	-8.96	-43.95	-26.90
2020-07-13T17:37:46+0200	1594654666727	144			6.82	6.32			50047959	19850358	11	372.02		372.02		11514.10	208.68	-8.62	-8.97	-35.29	-27.79
2020-07-13T17:37:47+0200	1594654667740	143			7.49	5.37			50047892	19850338	11	371.36		371.36		11521.69	190.85	-8.70	-8.99	-39.09	-28.06
2020-07-13T17:37:48+0200	1594654668774	143			5.22	4.04			50047844	19850327	11	370.88		370.88		11527.08	188.37	-8.90	-9.19	-27.85	-26.49
2020-07-13T17:37:49+0200	1594654669723	141			3.28	3.49			50047816	19850325	12	370.55		370.55		11530.20	182.63	-10.59	-9.41	-20.86	-24.95
2020-07-13T17:37:50+0200	1594654670745	141			0.55	3.46			50047821	19850326	11	370.39		370.39		11530.76	7.32	-28.54	-9.73	-9.39	-24.20
2020-07-13T17:37:51+0200	1594654671754	141			0.86	2.86			50047822	19850338	11	370.24		370.24		11531.62	82.61	-17.36	-10.13	-8.92	-23.04
2020-07-13T17:37:53+0200	1594654673727	141			5.48	2.93			50047729	19850294	10	369.26		369.26		11542.43	196.90	-9.07	-11.20	-29.80	-22.60
2020-07-13T17:37:54+0200	1594654674738	142			1.67	3.54			50047720	19850275	10	369.02		369.02		11544.12	233.59	-14.24	-11.97	-14.24	-22.62
2020-07-13T17:37:55+0200	1594654675730	142			1.27	2.92			50047726	19850290	10	368.83		368.83		11545.38	58.08	-15.06	-12.47	-11.49	-22.47
2020-07-13T17:37:56+0200	1594654676740	142			2.90	3.26			50047725	19850331	9	368.49		368.49		11548.31	92.18	-11.61	-12.52	-20.20	-23.95
2020-07-13T17:37:57+0200	1594654677728	144			4.53	3.44			50047707	19850387	9	368.00		368.00		11552.78	116.59	-10.96	-12.55	-29.76	-26.98
2020-07-13T17:37:58+0200	1594654678738	144			4.23	3.48			50047670	19850403	10	367.46		367.46		11557.05	164.48	-12.65	-13.69	-32.08	-27.76
2020-07-13T17:37:59+0200	1594654679738	145			4.98	3.45			50047632	19850366	10	366.84		366.84		11562.03	212.02	-12.44	-13.83	-37.20	-27.29
2020-07-13T17:38:00+0200	1594654680763	145			2.76	3.62			50047618	19850333	11	366.36		366.36		11564.86	236.55	-17.00	-14.05	-28.10	-27.75
2020-07-13T17:38:01+0200	1594654681737	145			1.47	3.77			50047614	19850314	10	366.05		366.05		11566.28	251.85	-21.71	-14.01	-19.10	-29.16
2020-07-13T17:38:02+0200	1594654682718	145			2.72	3.32			50047593	19850332	10	365.61		365.61		11568.95	151.17	-16.51	-14.26	-26.91	-29.50
2020-07-13T17:38:03+0200	1594654683720	145			5.52	3.14			50047548	19850299	10	364.86		364.86		11574.48	205.22	-13.56	-14.66	-44.91	-29.48
2020-07-13T17:38:04+0200	1594654684730	146			5.09	3.46			50047513	19850252	9	364.17		364.17		11579.62	220.77	-13.43	-14.23	-40.99	-32.35
2020-07-13T17:38:05+0200	1594654685733	146			2.28	3.44			50047503	19850224	11	363.80		363.80		11581.91	240.92	-16.17	-14.44	-22.13	-34.05
2020-07-13T17:38:06+0200	1594654686737	146			1.70	3.03			50047497	19850246	11	363.47		363.47		11583.61	113.01	-19.34	-14.32	-19.72	-36.61
2020-07-13T17:38:07+0200	1594654687746	147			3.41	3.81			50047494	19850294	12	362.99		362.99		11587.06	95.56	-13.94	-14.21	-28.54	-39.75
2020-07-13T17:38:08+0200	1594654688720	147			2.62	4.55			50047487	19850328	11	362.60		362.60		11589.61	107.78	-15.30	-14.23	-24.02	-42.39
2020-07-13T17:38:10+0200	1594654690739	147			6.40	5.87			50047399	19850446	10	360.99		360.99		11602.52	139.27	-12.47	-15.54	-47.85	-46.84
2020-07-13T17:38:11+0200	1594654691719	147			6.75	6.49			50047340	19850434	9	360.04		360.04		11609.14	187.44	-14.36	-15.70	-58.16	-47.46
2020-07-13T17:38:12+0200	1594654692712	146			6.68	6.53			50047284	19850402	9	359.07		359.07		11615.77	200.15	-14.62	-15.74	-58.61	-48.99
2020-07-13T17:38:13+0200	1594654693751	146			6.29	6.24			50047228	19850374	10	358.09		358.09		11622.31	197.80	-14.98	-16.01	-56.59	-50.01
2020-07-13T17:38:14+0200	1594654694722	146			6.44	5.53			50047173	19850356	8	357.13		357.13		11628.56	191.87	-15.36	-16.14	-59.32	-51.91
2020-07-13T17:38:15+0200	1594654695735	146			6.50	4.99			50047118	19850322	8	355.63		355.63		11635.14	201.65	-22.80	-17.06	-88.85	-50.50
2020-07-13T17:38:16+0200	1594654696719	146			4.77	4.52			50047085	19850281	8	354.81		354.81		11639.83	218.58	-17.47	-16.96	-50.00	-49.52
2020-07-13T17:38:17+0200	1594654697718	143			2.47	4.20			50047069	19850257	9	354.32		354.32		11642.30	223.93	-19.84	-17.21	-29.43	-47.47
2020-07-13T17:38:18+0200	1594654698482	143			2.92	3.71			50047049	19850260	8	353.88		353.88		11644.54	174.50	-19.69	-17.55	-34.55	-46.49
2020-07-13T17:38:19+0200	1594654699515	143			3.69	3.44			50047017	19850241	9	353.18		353.18		11648.34	200.87	-18.38	-17.79	-40.66	-44.27
2020-07-13T17:38:20+0200	1594654700533	140			4.51	3.75			50046991	19850191	8	352.38		352.38		11652.94	231.00	-17.41	-17.91	-47.15	-42.57
2020-07-13T17:38:21+0200	1594654701932	140			3.44	3.75			50046969	19850133	8	351.57		351.57		11657.75	239.43	-16.84	-16.75	-34.74	-38.13
2020-07-13T17:38:22+0200	1594654702939	140			4.12	3.71			50046950	19850083	8	350.92		350.92		11661.90	239.38	-15.67	-16.62	-38.73	-35.82
2020-07-13T17:38:23+0200	1594654703915	140			3.40	3.90			50046929	19850050	9	350.39		350.39		11665.21	225.26	-15.98	-16.29	-32.58	-33.82
2020-07-13T17:38:24+0200	1594654704933	142			3.41	3.94			50046900	19850032	8	349.84		349.84		11668.69	201.73	-15.84	-15.72	-32.42	-32.19
2020-07-13T17:38:25+0200	1594654705928	142			4.28	3.64			50046869	19849997	9	349.18		349.18		11672.94	215.94	-15.50	-15.39	-39.80	-32.25
2020-07-13T17:38:26+0200	1594654706934	142			4.28	3.22			50046840	19849957	9	348.52		348.52		11677.25	221.53	-15.32	-15.19	-39.36	-31.90
2020-07-13T17:38:27+0200	1594654707947	143			4.17	3.10			50046817	19849910	9	347.87		347.87		11681.47	232.69	-15.40	-15.18	-38.50	-39.67
2020-07-13T17:38:28+0200	1594654708947	143			2.29	3.30			50046805	19849884	10	347.51		347.51		11683.76	234.29	-15.75	-15.03	-21.60	-43.24
2020-07-13T17:38:29+0200	1594654709960	144			0.89	3.11			50046797	19849886	10	347.42		347.42		11684.66	170.88	-9.99	-14.85	-5.33	-45.83
2020-07-13T17:38:30+0200	1594654710940	144			2.72	4.77			50046773	19849885	10	347.05		347.05		11687.33	181.53	-13.86	-14.73	-22.65	-47.41
2020-07-13T17:38:31+0200	1594654711994	144			5.36	5.96			50046723	19849871	11	346.22		346.22		11692.98	190.19	-14.69	-14.61	-47.25	-48.83
2020-07-13T17:38:33+0200	1594654713940	145			8.78	7.62			50046578	19849792	10	343.63		343.63		11710.06	199.28	-15.16	-14.49	-79.86	-52.77
2020-07-13T17:38:34+0200	1594654714914	146			9.49	7.89			50046498	19849757	9	342.29		342.29		11719.30	195.69	-14.50	-14.39	-82.55	-56.00
2020-07-13T17:38:35+0200	1594654715934	146			7.59	7.28			50046429	19849743	9	341.21		341.21		11727.04	187.42	-13.96	-14.37	-63.53	-60.24
2020-07-13T17:38:36+0200	1594654716968	146			6.02	7.37			50046373	19849743	10	340.33		340.33		11733.26	180.00	-14.13	-14.37	-51.06	-62.09
2020-07-13T17:38:37+0200	1594654717920	147			6.79	7.01			50046315	19849750	9	339.42		339.42		11739.73	175.57	-14.07	-14.37	-57.35	-62.61
2020-07-13T17:38:38+0200	1594654718951	147			6.58	6.88			50046254	19849748	9	338.44		338.44		11746.52	181.21	-14.44	-14.23	-57.03	-59.62
2020-07-13T17:38:39+0200	1594654719942	149			7.84	6.78			50046185	19849731	9	337.32		337.32		11754.28	188.99	-14.42	-14.28	-67.81	-59.51
2020-07-13T17:38:40+0200	1594654720948	149			7.26	6.64			50046126	19849686	9	336.31		336.31		11761.59	206.10	-13.83	-14.38	-60.24	-57.33
2020-07-13T17:38:41+0200	1594654721942	149			6.82	6.74			50046075	19849634	9	335.39		335.39		11768.37	213.22	-13.57	-14.58	-55.53	-57.22
2020-07-13T17:38:42+0200	1594654722941	150			5.41	6.52			50046038	19849585	10	334.63		334.63		11773.77	220.38	-14.07	-14.73	-45.65	-59.75
2020-07-13T17:38:43+0200	1594654723925	150			5.95	6.28			50045991	19849548	10	333.77		333.77		11779.62	206.82	-14.69	-14.91	-52.44	-62.29
2020-07-13T17:38:44+0200	1594654724940	150			7.16	6.20			50045926	19849538	10	332.70		332.70		11786.89	185.64	-14.73	-15.03	-63.25	-64.11
2020-07-13T17:38:45+0200	1594654725937	150			6.52	6.74			50045871	19849507	9	331.73		331.73		11793.39	199.90	-14.91	-15.20	-58.38	-65.37
2020-07-13T17:38:46+0200	1594654726928	150			5.80	7.29			50045823	19849477	10	330.81		330.81		11799.14	201.87	-16.00	-15.47	-55.70	-67.06
2020-07-13T17:38:47+0200	1594654727951	150			6.35	7.48			50045767	19849451	10	329.75		329.75		11805.64	196.60	-16.31	-15.78	-62.17	-68.75
2020-07-13T17:38:48+0200	1594654728947	150			8.66	7.81			50045692	19849420	9	328.40		328.40		11814.27	194.87	-15.65	-16.08	-81.33	-70.97
2020-07-13T17:38:49+0200	1594654729932	149			9.26	8.17			50045618	19849365	10	326.95		326.95		11823.39	205.51	-15.90	-16.37	-88.32	-74.67
2020-07-13T17:38:50+0200	1594654730911	149			8.34	8.32			50045554	19849309	9	325.66		325.66		11831.55	209.33	-15.80	-16.66	-79.06	-76.71
2020-07-13T17:38:51+0200	1594654731911	149			8.51	7.97			50045489	19849246	9	324.28		324.28		11840.06	211.90	-16.21	-16.99	-82.80	-78.06
2020-07-13T17:38:52+0200	1594654732946	148			7.94	7.92			50045428	19849181	9	322.90		322.90		11848.28	214.38	-16.79	-17.30	-80.00	-78.61
2020-07-13T17:38:53+0200	1594654733934	148			7.23	7.86			50045372	19849132	9	321.65		321.65		11855.42	209.33	-17.50	-17.61	-75.91	-76.97
2020-07-13T17:38:54+0200	1594654734938	148			6.56	7.50			50045330	19849067	9	320.44		320.44		11862.01	224.82	-18.38	-18.11	-72.31	-73.51
2020-07-13T17:38:55+0200	1594654735930	148			8.96	6.98			50045323	19848943	8	318.83		318.83		11870.90	264.98	-18.11	-18.62	-97.38	-70.92
2020-07-13T17:38:56+0200	1594654736939	148			7.98	6.25			50045339	19848833	8	317.36		317.36		11878.95	282.76	-18.25	-19.24	-87.41	-69.61
2020-07-13T17:38:57+0200	1594654737951	149			6.35	5.56			50045322	19848747	9	316.10		316.10		11885.38	252.89	-19.61	-19.97	-74.70	-64.93
2020-07-13T17:38:58+0200	1594654738941	149			4.79	4.78			50045287	19848709	10	315.07		315.07		11890.12	214.89	-21.71	-20.82	-62.42	-59.59
2020-07-13T17:38:59+0200	1594654739948	151			2.89	4.19			50045262	19848697	10	314.36		314.36		11893.03	197.13	-24.41	-21.30	-42.30	-58.12
2020-07-13T17:39:00+0200	1594654740937	151			2.36	3.33			50045241	19848698	9	313.71		313.71		11895.37	178.25	-27.82	-22.05	-39.43	-52.23
2020-07-13T17:39:01+0200	1594654741945	151			4.26	2.56			50045203	19848687	9	312.75		312.75		11899.66	190.53	-22.34	-23.45	-57.14	-45.96
2020-07-13T17:39:02+0200	1594654742944	152			4.45	2.50			50045163	19848685	9	311.70		311.70		11904.11	181.84	-23.60	-25.56	-63.06	-40.61
2020-07-13T17:39:03+0200	1594654743960	152			1.24	2.18			50045152	19848681	9	311.24		311.24		11905.37	193.14	-36.62	-27.92	-27.17	-36.13
2020-07-13T17:39:04+0200	1594654744938	154			0.11	1.60			50045153	19848681	9	310.99		310.99		11905.48	0.00		-30.10	-15.34	-32.66
2020-07-13T17:39:06+0200	1594654746403	154			1.22	0.86			50045169	19848682	8	310.46		310.46		11907.26	2.30	-29.77	-32.49	-21.71	-29.41
2020-07-13T17:39:07+0200	1594654747405	155			1.12	0.98			50045179	19848684	8	310.04		310.04		11908.38	7.32	-37.46	-36.11	-25.15	-26.36
2020-07-13T17:39:08+0200	1594654748404	155			0.93	0.98			50045186	19848691	7	309.60		309.60		11909.31	32.71	-47.57	-42.10	-26.43	-22.62
2020-07-13T17:39:09+0200	1594654749392	155			0.76	0.90			50045191	19848698	8	309.21		309.21		11910.06	41.96	-52.16	-40.95	-23.68	-22.63
2020-07-13T17:39:10+0200	1594654750403	155			0.79	0.87			50045196	19848706	8	308.83		308.83		11910.85	45.78	-47.67	-37.50	-22.55	-23.61
2020-07-13T17:39:11+0200	1594654751379	155			1.30	0.84			50045201	19848722	7	308.40		308.40		11912.12	64.05	-33.84	-36.88	-26.43	-24.55
2020-07-13T17:39:12+0200	1594654752424	155			0.55	0.97			50045205	19848727	7	308.08		308.08		11912.69	38.76	-56.11	-35.81	-18.37	-24.39
2020-07-13T17:39:13+0200	1594654753395	155			0.93	1.11			50045213	19848729	7	307.72		307.72		11913.59	9.12	-39.96	-34.52	-22.25	-24.36
2020-07-13T17:39:14+0200	1594654754404	155			0.77	1.22			50045220	19848730	7	307.38		307.38		11914.38	5.24	-43.50	-32.26	-20.22	-24.76
2020-07-13T17:39:15+0200	1594654755416	155			1.53	1.37			50045230	19848745	7	306.92		306.92		11915.92	43.93	-29.79	-30.89	-27.27	-24.41
2020-07-13T17:39:16+0200	1594654756427	155			1.60	1.48			50045244	19848751	6	306.47		306.47		11917.53	15.39	-27.87	-29.33	-26.71	-24.54
2020-07-13T17:39:17+0200	1594654757377	155			2.00	1.71			50045261	19848754	6	305.97		305.97		11919.44	6.47	-26.28	-28.47	-31.58	-24.25
2020-07-13T17:39:18+0200	1594654758408	155			1.41	1.66			50045273	19848762	7	305.58		305.58		11920.89	23.18	-26.87	-26.92	-22.70	-25.11
2020-07-13T17:39:19+0200	1594654759374	155			1.63	1.68			50045287	19848759	7	305.18		305.18		11922.46	352.16	-25.45	-25.84	-24.84	-25.41
2020-07-13T17:39:20+0200	1594654760425	156			2.12	1.62			50045307	19848760	7	304.64		304.64		11924.68	1.84	-24.27	-24.53	-30.83	-25.18
